FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid-43fc473f_19185bab7bf_-5721,POINT (4.358 50.797),6447,2012-02-19T00:00:00,1009.21,2.28,5.1,-0.57,81.64,0.07,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5720,POINT (4.358 50.797),6447,2012-02-20T00:00:00,1020.85,1.33,5.34,-2.41,71.93,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571f,POINT (4.358 50.797),6447,2012-02-21T00:00:00,1018.6,4.12,6.98,1.12,65.75,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571e,POINT (4.358 50.797),6447,2012-02-22T00:00:00,1015.25,5.64,8.28,2.16,65.29,0.54,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571d,POINT (4.358 50.797),6447,2012-02-23T00:00:00,1011.55,7.98,10.33,5.08,93.36,0.81,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571c,POINT (4.358 50.797),6447,2012-02-24T00:00:00,1014.64,8.92,10.86,8.07,93.73,0.22,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571b,POINT (4.358 50.797),6447,2012-02-25T00:00:00,1013.45,7.5,9.93,5.05,79.37,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-571a,POINT (4.358 50.797),6447,2012-02-26T00:00:00,1014.95,4.6,7.25,1.74,87.03,0.28,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5719,POINT (4.358 50.797),6447,2012-02-27T00:00:00,1013.46,5.65,9,1.54,89.03,0.3,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5718,POINT (4.358 50.797),6447,2012-02-28T00:00:00,1012.22,8.32,9.35,7.23,95.42,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5717,POINT (4.358 50.797),6447,2012-02-29T00:00:00,1013.55,8.21,9.06,7.17,95.21,0.15,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5716,POINT (4.358 50.797),6447,2012-03-01T00:00:00,1013.47,7.24,8.89,5.99,95.68,0.03,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5715,POINT (4.358 50.797),6447,2012-03-02T00:00:00,1012.86,7.39,8.48,6.11,95.91,0.03,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5714,POINT (4.358 50.797),6447,2012-03-03T00:00:00,1009.86,9.83,12.37,7.45,82.62,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5713,POINT (4.358 50.797),6447,2012-03-04T00:00:00,1004.93,8.05,10.29,4.71,90.85,7.71,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5712,POINT (4.358 50.797),6447,2012-03-05T00:00:00,999.86,1.77,4.37,0.35,95.12,12.88,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5711,POINT (4.358 50.797),6447,2012-03-06T00:00:00,1010.92,3.65,7.03,0.49,86.24,0.06,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5710,POINT (4.358 50.797),6447,2012-03-07T00:00:00,1007.21,3.91,5.96,0.49,87.48,9.97,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570f,POINT (4.358 50.797),6447,2012-03-08T00:00:00,1017.03,4.62,8.34,1.53,77.95,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570e,POINT (4.358 50.797),6447,2012-03-09T00:00:00,1023.65,7.44,10.65,2.98,77.68,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570d,POINT (4.358 50.797),6447,2012-03-10T00:00:00,1023.16,9.19,11.15,7.46,87.85,0.45,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570c,POINT (4.358 50.797),6447,2012-03-11T00:00:00,1022.83,10.16,13.76,5.57,74.78,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570b,POINT (4.358 50.797),6447,2012-03-12T00:00:00,1021.03,8.82,14.84,3.38,82.01,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-570a,POINT (4.358 50.797),6447,2012-03-13T00:00:00,1021.07,8.13,9.98,6.84,81.64,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5709,POINT (4.358 50.797),6447,2012-03-14T00:00:00,1018.71,8.02,12.01,4.83,73.79,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5708,POINT (4.358 50.797),6447,2012-03-15T00:00:00,1013.49,11.24,20.19,3.28,62.59,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5707,POINT (4.358 50.797),6447,2012-03-16T00:00:00,1008.01,10.04,16.8,5.41,80.99,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5706,POINT (4.358 50.797),6447,2012-03-17T00:00:00,1003.69,9.29,11.96,7.08,79.42,0.21,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5705,POINT (4.358 50.797),6447,2012-03-18T00:00:00,1004.47,7.79,11.04,4.85,79.62,0.47,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5704,POINT (4.358 50.797),6447,2012-03-19T00:00:00,1018.87,6.85,11.1,2.75,70.48,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5703,POINT (4.358 50.797),6447,2012-03-20T00:00:00,1022.96,7.87,13.03,2.47,68.41,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5702,POINT (4.358 50.797),6447,2012-03-21T00:00:00,1022.05,10.4,16.15,4.16,61.75,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5701,POINT (4.358 50.797),6447,2012-03-22T00:00:00,1017.02,13.16,20.18,5.71,55.01,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-5700,POINT (4.358 50.797),6447,2012-03-23T00:00:00,1014.12,14.16,19.96,7.23,60.38,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ff,POINT (4.358 50.797),6447,2012-03-24T00:00:00,1014.95,13.63,19.19,7.1,65.42,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56fe,POINT (4.358 50.797),6447,2012-03-25T00:00:00,1019.51,12.53,17.96,7.43,63.66,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56fd,POINT (4.358 50.797),6447,2012-03-26T00:00:00,1022.52,12.53,18.17,6.57,53.25,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56fc,POINT (4.358 50.797),6447,2012-03-27T00:00:00,1022.38,12.87,19.15,6.53,55.48,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56fb,POINT (4.358 50.797),6447,2012-03-28T00:00:00,1018.56,12.71,18.89,6.89,64.22,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56fa,POINT (4.358 50.797),6447,2012-03-29T00:00:00,1013.59,9.19,14.58,4.25,70.62,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f9,POINT (4.358 50.797),6447,2012-03-30T00:00:00,1010.11,7.31,8.87,4.43,84.78,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f8,POINT (4.358 50.797),6447,2012-03-31T00:00:00,1004.91,7.13,8.73,3.56,74.23,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f7,POINT (4.358 50.797),6447,2012-04-01T00:00:00,1006.56,5.54,10.16,0.1,66.08,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f6,POINT (4.358 50.797),6447,2012-04-02T00:00:00,998.21,8.03,13.96,0.62,65.45,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f5,POINT (4.358 50.797),6447,2012-04-03T00:00:00,990.68,10.87,15.72,4.79,58.81,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f4,POINT (4.358 50.797),6447,2012-04-04T00:00:00,995.99,8.89,12.45,4.76,73.78,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f3,POINT (4.358 50.797),6447,2012-04-05T00:00:00,1003.75,7.05,8.28,5.97,76.78,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f2,POINT (4.358 50.797),6447,2012-04-06T00:00:00,1000.78,6.69,10.67,2.6,57.46,0.23,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f1,POINT (4.358 50.797),6447,2012-04-07T00:00:00,997.87,5.67,8.87,3.69,68.54,1.09,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56f0,POINT (4.358 50.797),6447,2012-04-08T00:00:00,1001.4,6.09,10.21,1.88,68.6,1.81,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ef,POINT (4.358 50.797),6447,2012-04-09T00:00:00,989.21,8.89,10.42,6.1,90.05,13.1,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ee,POINT (4.358 50.797),6447,2012-04-10T00:00:00,981.78,8.15,9.63,5.58,90.62,9.11,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ed,POINT (4.358 50.797),6447,2012-04-11T00:00:00,986.89,7.46,11.64,4.6,81.38,2.41,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ec,POINT (4.358 50.797),6447,2012-04-12T00:00:00,990.73,6.69,11.28,3.41,82.55,1.5,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56eb,POINT (4.358 50.797),6447,2012-04-13T00:00:00,992.79,7.06,13.38,1.91,78.87,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56ea,POINT (4.358 50.797),6447,2012-04-14T00:00:00,993.55,7.52,12.21,2.75,73.86,0,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-56e9,POINT (4.358 50.797),6447,2012-04-15T00:00:00,1002.29,6.46,8.91,4.07,68.1,0.25,,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
